Basefrequencies
File	Clade	N taxa (informative)	p(A)	p(V)	p(L)	p(I)	p(P)	p(M)	p(F)	p(W)	p(G)	p(S)	p(T)	p(C)	p(N)	p(Q)	p(Y)	p(D)	p(E)	p(K)	p(R)	p(H)	p(Hydrophobic)	p(Hydrophilic)	p(Polar)	p(Nonpolar)	p(Positive)	p(Neutral)	p(Negative)	RCFV Value	csRCFV (A)	csRCFV (V)	csRCFV (L)	csRCFV (I)	csRCFV (P)	csRCFV (M)	csRCFV (F)	csRCFV (W)	csRCFV (G)	csRCFV (S)	csRCFV (T)	csRCFV (C)	csRCFV (N)	csRCFV (Q)	csRCFV (Y)	csRCFV (D)	csRCFV (E)	csRCFV (K)	csRCFV (R)	csRCFV (H)	csRCFV (Hydrophobic)	csRCFV (Hydrophilic)	csRCFV (Polar)	csRCFV (Nonpolar)	csRCFV (Positive)	csRCFV (Neutral)	csRCFV (Negative)	Chi-square value	Degrees of freedom	p-value	p(sites)	p(Gap) [-]	p(Ambiguity) [X]	p(Missing Data) [?]	csRCFV (Gap)	csRCFV (Ambiguity)	p_uninformative sites	p_inv(state)	p_inv(structure)	p_inv(polarity)	p_inv(charge)
V2META16136_42_Calc_Hmm10_BMGE05	0 All_Taxa	77	0.0562	0.0128	0.0228	0.0472	0.0269	0.0339	0.0310	0.0102	0.0631	0.0544	0.0171	0.0857	0.0605	0.0323	0.0770	0.0730	0.1129	0.0543	0.0420	0.0868	0.4022	0.5978	0.5145	0.4855	0.0854	0.7560	0.1586	0.1275	0.0092	0.0034	0.0051	0.0092	0.0062	0.0049	0.0047	0.0010	0.0084	0.0060	0.0039	0.0062	0.0087	0.0068	0.0090	0.0073	0.0089	0.0073	0.0051	0.0060	0.0126	0.0126	0.0151	0.0151	0.0060	0.0094	0.0074	633.538449999999	1444	1.00000	0.9238	0.0000	0.0000	0.0762	0.0000	0.0000	0.2666	0.0000	0.0000	0.0000	0.0000
V2META16166_42_Calc_Hmm10_BMGE05	0 All_Taxa	50	0.0514	0.0022	0.0075	0.0351	0.0345	0.0534	0.0992	0.0004	0.0539	0.0896	0.0202	0.0617	0.0339	0.0192	0.0357	0.1654	0.1549	0.0589	0.0151	0.0079	0.2856	0.7144	0.6731	0.3269	0.1888	0.5841	0.2271	0.14	0.0100	0.0018	0.0034	0.0060	0.0076	0.0071	0.0117	0.0010	0.0074	0.0118	0.0071	0.0079	0.0094	0.0047	0.0064	0.0114	0.0114	0.0083	0.0040	0.0018	0.0165	0.0165	0.0187	0.0187	0.0092	0.0168	0.0105	701.80789	931	1.00000	0.7747	0.0000	0.0000	0.2253	0.0000	0.0000	0.6007	0.0000	0.0000	0.0000	0.0000
V2META16168_42_Calc_Hmm10_BMGE05	0 All_Taxa	71	0.0379	0.0240	0.0659	0.0512	0.0411	0.0279	0.0798	0.0243	0.0493	0.0559	0.0154	0.0657	0.0376	0.0373	0.0769	0.0761	0.0865	0.0319	0.0547	0.0605	0.3563	0.6437	0.5402	0.4598	0.1356	0.7226	0.1418	0.1025	0.0063	0.0031	0.0045	0.0048	0.0048	0.0044	0.0049	0.0026	0.0067	0.0051	0.0040	0.0046	0.0063	0.0045	0.0079	0.0052	0.0074	0.0061	0.0042	0.0044	0.0109	0.0109	0.0113	0.0113	0.0046	0.0062	0.0057	549.04905	1330	1.00000	0.8948	0.0000	0.0000	0.1052	0.0000	0.0000	0.3451	0.0000	0.0000	0.0000	0.0000
V2META16170_42_Calc_Hmm10_BMGE05	0 All_Taxa	81	0.0617	0.0082	0.0663	0.0589	0.0277	0.0238	0.0600	0.0098	0.0713	0.0825	0.0198	0.0602	0.0605	0.0263	0.0661	0.0590	0.1153	0.0321	0.0431	0.0474	0.3632	0.6368	0.5100	0.4900	0.1425	0.7383	0.1192	0.1794	0.0124	0.0044	0.0079	0.0111	0.0078	0.0061	0.0106	0.0027	0.0113	0.0126	0.0064	0.0086	0.0116	0.0067	0.0118	0.0077	0.0157	0.0089	0.0077	0.0078	0.0190	0.0190	0.0196	0.0196	0.0109	0.0149	0.0104	967.00904	1520	1.00000	0.7607	0.0000	0.0000	0.2393	0.0000	0.0000	0.3648	0.0000	0.0000	0.0000	0.0000
V2META16174_42_Calc_Hmm10_BMGE05	0 All_Taxa	60	0.0578	0.0570	0.0813	0.0860	0.0260	0.0113	0.0288	0.0004	0.0442	0.0358	0.0241	0.1229	0.0794	0.0207	0.0561	0.0817	0.1244	0.0183	0.0201	0.0239	0.3067	0.6933	0.5326	0.4674	0.0646	0.7308	0.2046	0.1523	0.0064	0.0067	0.0051	0.0100	0.0085	0.0038	0.0056	0.0005	0.0090	0.0079	0.0049	0.0133	0.0120	0.0060	0.0104	0.0126	0.0125	0.0055	0.0062	0.0054	0.0145	0.0145	0.0142	0.0142	0.0085	0.0141	0.0125	589.661729999999	1121	1.00000	0.8879	0.0000	0.0000	0.1121	0.0000	0.0000	0.4508	0.0795	0.1250	0.1364	0.1364
V2META16180_42_Calc_Hmm10_BMGE05	0 All_Taxa	75	0.0737	0.0150	0.0138	0.0519	0.0422	0.0215	0.0501	0.0005	0.0616	0.0754	0.0168	0.0516	0.0382	0.0242	0.0356	0.1474	0.1286	0.0565	0.0677	0.0276	0.3505	0.6495	0.5975	0.4025	0.1255	0.6755	0.1990	0.1665	0.0119	0.0049	0.0066	0.0104	0.0068	0.0071	0.0102	0.0009	0.0109	0.0121	0.0049	0.0118	0.0089	0.0056	0.0072	0.0143	0.0112	0.0102	0.0070	0.0039	0.0188	0.0188	0.0178	0.0178	0.0103	0.0187	0.0136	665.796070000001	1406	1.00000	0.8793	0.0000	0.0000	0.1207	0.0000	0.0000	0.3201	0.0000	0.0000	0.0000	0.0000
V2META16194_42_Calc_Hmm10_BMGE05	0 All_Taxa	45	0.0690	0.0408	0.0661	0.0725	0.0525	0.0502	0.0198	0.0236	0.0492	0.0301	0.0142	0.0855	0.1120	0.0194	0.0560	0.0437	0.0835	0.0253	0.0699	0.0165	0.3329	0.6671	0.4890	0.5110	0.0499	0.8209	0.1292	0.1555	0.0105	0.0075	0.0066	0.0075	0.0104	0.0078	0.0064	0.0032	0.0086	0.0068	0.0069	0.0096	0.0116	0.0054	0.0095	0.0078	0.0095	0.0079	0.0080	0.0042	0.0155	0.0155	0.0148	0.0148	0.0058	0.0138	0.0129	595.53998	836	1.00000	0.8169	0.0000	0.0000	0.1831	0.0000	0.0000	0.6210	0.0119	0.0357	0.0238	0.0476
V2META16207_42_Calc_Hmm10_BMGE05	0 All_Taxa	48	0.0384	0.0148	0.0341	0.0470	0.0363	0.0366	0.0489	0.0633	0.0476	0.0778	0.0151	0.0354	0.1254	0.0221	0.0636	0.0467	0.1039	0.0132	0.0443	0.0855	0.4141	0.5859	0.4264	0.5736	0.1267	0.7913	0.0821	0.1644	0.0107	0.0058	0.0085	0.0085	0.0061	0.0078	0.0077	0.0056	0.0089	0.0115	0.0048	0.0072	0.0111	0.0068	0.0109	0.0077	0.0118	0.0052	0.0083	0.0095	0.0162	0.0162	0.0137	0.0137	0.0086	0.0125	0.0094	595.32569	893	1.00000	0.8068	0.0000	0.0000	0.1932	0.0000	0.0000	0.6008	0.0000	0.0000	0.0000	0.0000
V2META16209_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0511	0.0123	0.0593	0.0364	0.0313	0.0628	0.0543	0.0187	0.0420	0.0442	0.0292	0.0508	0.0784	0.0271	0.0730	0.0728	0.1202	0.0246	0.0786	0.0329	0.4038	0.5962	0.4585	0.5415	0.0985	0.7779	0.1236	0.115	0.0075	0.0032	0.0052	0.0054	0.0049	0.0039	0.0061	0.0020	0.0049	0.0071	0.0045	0.0052	0.0084	0.0049	0.0092	0.0073	0.0089	0.0036	0.0069	0.0057	0.0114	0.0114	0.0109	0.0109	0.0069	0.0109	0.0100	654.22222	1045	1.00000	0.7440	0.0000	0.0000	0.2560	0.0000	0.0000	0.5705	0.0000	0.0000	0.0000	0.0000
V2META16260_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0573	0.0312	0.0891	0.0586	0.0247	0.0324	0.0400	0.0330	0.0646	0.0153	0.0310	0.0222	0.0782	0.0347	0.0759	0.0460	0.1433	0.0174	0.0868	0.0184	0.4456	0.5544	0.3872	0.6128	0.0554	0.8764	0.0682	0.1412	0.0111	0.0074	0.0068	0.0102	0.0049	0.0062	0.0049	0.0040	0.0074	0.0049	0.0067	0.0031	0.0121	0.0032	0.0133	0.0041	0.0124	0.0042	0.0092	0.0048	0.0156	0.0156	0.0136	0.0136	0.0055	0.0073	0.0042	525.26424	1045	1.00000	0.8398	0.0000	0.0000	0.1602	0.0000	0.0000	0.5152	0.0000	0.0000	0.0000	0.0000
V2META16261_42_Calc_Hmm10_BMGE05	0 All_Taxa	73	0.0856	0.0196	0.0282	0.0582	0.0228	0.0664	0.0061	0.0262	0.0825	0.0176	0.0133	0.0110	0.0981	0.0168	0.0663	0.0480	0.1548	0.0148	0.1180	0.0455	0.5097	0.4903	0.3640	0.6360	0.0237	0.9173	0.0590	0.1897	0.0135	0.0055	0.0094	0.0115	0.0064	0.0132	0.0052	0.0049	0.0134	0.0064	0.0085	0.0060	0.0164	0.0062	0.0140	0.0072	0.0157	0.0076	0.0112	0.0076	0.0268	0.0268	0.0188	0.0188	0.0077	0.0106	0.0070	855.35059	1368	1.00000	0.8748	0.0000	0.0000	0.1252	0.0000	0.0000	0.3417	0.0000	0.0000	0.0000	0.0000
V2META16262_42_Calc_Hmm10_BMGE05	0 All_Taxa	64	0.0750	0.0193	0.0162	0.0610	0.0550	0.0265	0.0549	0.0000	0.0669	0.0964	0.0204	0.0458	0.0355	0.0137	0.0757	0.1364	0.1287	0.0699	0.0029	0.0000	0.3026	0.6974	0.6457	0.3543	0.1513	0.6665	0.1822	0.1258	0.0102	0.0046	0.0067	0.0101	0.0086	0.0043	0.0078	0.0000	0.0091	0.0088	0.0036	0.0058	0.0081	0.0055	0.0087	0.0060	0.0075	0.0077	0.0028	0.0000	0.0119	0.0119	0.0148	0.0148	0.0045	0.0056	0.0047	476.777329999999	1197	1.00000	0.9347	0.0000	0.0000	0.0653	0.0000	0.0000	0.3833	0.0000	0.0000	0.0000	0.0000
V2META16284_42_Calc_Hmm10_BMGE05	0 All_Taxa	61	0.0717	0.0278	0.1209	0.0354	0.0473	0.0527	0.0535	0.0330	0.0574	0.0387	0.0261	0.0613	0.0780	0.0114	0.0487	0.0573	0.0603	0.0293	0.0513	0.0380	0.3290	0.6710	0.4721	0.5279	0.0922	0.7892	0.1185	0.1387	0.0092	0.0055	0.0068	0.0076	0.0068	0.0066	0.0088	0.0028	0.0070	0.0071	0.0066	0.0073	0.0099	0.0042	0.0076	0.0081	0.0065	0.0059	0.0069	0.0073	0.0158	0.0158	0.0162	0.0162	0.0076	0.0106	0.0097	591.011369999999	1140	1.00000	0.9184	0.0000	0.0000	0.0816	0.0000	0.0000	0.4224	0.0160	0.0320	0.0240	0.0400
V2META16285_42_Calc_Hmm10_BMGE05	0 All_Taxa	61	0.0544	0.0250	0.0378	0.0352	0.0252	0.0441	0.0886	0.0216	0.0477	0.0445	0.0284	0.0736	0.0671	0.0299	0.0612	0.0618	0.1209	0.0255	0.0839	0.0233	0.3938	0.6062	0.5013	0.4987	0.1331	0.7315	0.1354	0.1394	0.0090	0.0060	0.0067	0.0065	0.0053	0.0082	0.0106	0.0032	0.0077	0.0071	0.0066	0.0084	0.0071	0.0059	0.0075	0.0075	0.0109	0.0051	0.0068	0.0036	0.0140	0.0140	0.0129	0.0129	0.0124	0.0129	0.0081	683.616939999999	1140	1.00000	0.7313	0.0000	0.0000	0.2687	0.0000	0.0000	0.5401	0.0000	0.0000	0.0000	0.0000
V2META16296_42_Calc_Hmm10_BMGE05	0 All_Taxa	56	0.0820	0.0339	0.0486	0.0433	0.0327	0.0296	0.0778	0.0247	0.0599	0.0356	0.0170	0.0424	0.0779	0.0363	0.0461	0.0650	0.1138	0.0370	0.0612	0.0351	0.3800	0.6200	0.4935	0.5065	0.1134	0.7792	0.1074	0.1003	0.0077	0.0043	0.0047	0.0057	0.0044	0.0034	0.0056	0.0022	0.0080	0.0044	0.0037	0.0044	0.0050	0.0051	0.0052	0.0067	0.0080	0.0036	0.0045	0.0036	0.0125	0.0125	0.0131	0.0131	0.0068	0.0092	0.0062	565.472789999998	1045	1.00000	0.7991	0.0000	0.0000	0.2009	0.0000	0.0000	0.5387	0.0000	0.0000	0.0000	0.0000
V2META16305_42_Calc_Hmm10_BMGE05	0 All_Taxa	62	0.1385	0.0223	0.1190	0.0249	0.0391	0.0564	0.0481	0.0228	0.0587	0.0544	0.0278	0.0309	0.0544	0.0350	0.0232	0.0444	0.1039	0.0483	0.0420	0.0061	0.3643	0.6357	0.4623	0.5377	0.1025	0.8222	0.0753	0.1573	0.0091	0.0058	0.0067	0.0076	0.0064	0.0077	0.0086	0.0055	0.0091	0.0101	0.0083	0.0089	0.0083	0.0077	0.0083	0.0074	0.0122	0.0066	0.0095	0.0038	0.0125	0.0125	0.0143	0.0143	0.0094	0.0115	0.0082	713.262450000002	1159	1.00000	0.8381	0.0000	0.0000	0.1619	0.0000	0.0000	0.4643	0.0000	0.0000	0.0000	0.0000
V2META16316_42_Calc_Hmm10_BMGE05	0 All_Taxa	51	0.0909	0.0336	0.1144	0.0537	0.0361	0.0305	0.0360	0.0093	0.0676	0.0348	0.0296	0.0587	0.0869	0.0279	0.0597	0.0336	0.0799	0.0176	0.0463	0.0528	0.3686	0.6314	0.4302	0.5698	0.0708	0.8369	0.0923	0.1157	0.0079	0.0044	0.0096	0.0048	0.0054	0.0057	0.0052	0.0018	0.0075	0.0053	0.0047	0.0053	0.0067	0.0058	0.0087	0.0039	0.0065	0.0041	0.0059	0.0068	0.0142	0.0142	0.0143	0.0143	0.0060	0.0098	0.0060	697.66287	950	1.00000	0.7133	0.0000	0.0000	0.2867	0.0000	0.0000	0.6250	0.0000	0.0000	0.0000	0.0000
V2META16370_42_Calc_Hmm10_BMGE05	0 All_Taxa	54	0.0452	0.0435	0.0401	0.0325	0.0216	0.0257	0.0785	0.0193	0.0531	0.0906	0.0163	0.0361	0.0463	0.0407	0.0526	0.0571	0.1273	0.0412	0.0618	0.0705	0.3930	0.6070	0.5206	0.4794	0.1691	0.7377	0.0932	0.1923	0.0101	0.0102	0.0059	0.0096	0.0082	0.0072	0.0131	0.0055	0.0098	0.0109	0.0066	0.0078	0.0097	0.0062	0.0107	0.0090	0.0179	0.0107	0.0079	0.0153	0.0194	0.0194	0.0196	0.0196	0.0115	0.0158	0.0096	778.743620000001	1007	1.00000	0.6464	0.0000	0.0000	0.3536	0.0000	0.0000	0.6402	0.0000	0.0000	0.0000	0.0000
V2META16378_42_Calc_Hmm10_BMGE05	0 All_Taxa	68	0.0511	0.0174	0.1135	0.0359	0.0217	0.0471	0.0611	0.0055	0.0579	0.0130	0.0340	0.0066	0.1055	0.0238	0.0685	0.0412	0.1189	0.0335	0.0643	0.0794	0.4217	0.5783	0.3593	0.6407	0.0741	0.8780	0.0478	0.2131	0.0166	0.0074	0.0099	0.0114	0.0109	0.0139	0.0105	0.0054	0.0131	0.0067	0.0100	0.0049	0.0173	0.0062	0.0150	0.0082	0.0150	0.0090	0.0127	0.0092	0.0255	0.0255	0.0201	0.0201	0.0125	0.0144	0.0093	870.15868	1273	1.00000	0.7550	0.0000	0.0000	0.2450	0.0000	0.0000	0.4707	0.0000	0.0000	0.0000	0.0000
V2META16382_42_Calc_Hmm10_BMGE05	0 All_Taxa	62	0.0573	0.0213	0.0238	0.0285	0.0293	0.0474	0.0722	0.0252	0.0427	0.0329	0.0273	0.0621	0.0475	0.0255	0.0624	0.0547	0.1791	0.0512	0.0640	0.0457	0.4610	0.5390	0.4677	0.5323	0.1051	0.7781	0.1167	0.1597	0.0092	0.0064	0.0061	0.0081	0.0073	0.0063	0.0085	0.0030	0.0104	0.0073	0.0077	0.0072	0.0087	0.0071	0.0085	0.0094	0.0163	0.0084	0.0067	0.0071	0.0193	0.0193	0.0221	0.0221	0.0079	0.0126	0.0097	761.85802	1159	1.00000	0.7533	0.0000	0.0000	0.2467	0.0000	0.0000	0.5185	0.0000	0.0000	0.0000	0.0000
V2META16383_42_Calc_Hmm10_BMGE05	0 All_Taxa	55	0.0516	0.0387	0.0428	0.0953	0.0315	0.0239	0.0305	0.0085	0.0755	0.0424	0.0184	0.0479	0.0466	0.0585	0.0674	0.0572	0.1069	0.0513	0.0425	0.0625	0.3577	0.6423	0.5528	0.4472	0.0729	0.8219	0.1052	0.114	0.0066	0.0040	0.0040	0.0067	0.0061	0.0051	0.0057	0.0012	0.0087	0.0059	0.0048	0.0057	0.0080	0.0035	0.0067	0.0060	0.0090	0.0052	0.0045	0.0067	0.0111	0.0111	0.0105	0.0105	0.0070	0.0096	0.0070	473.89061	1026	1.00000	0.8996	0.0000	0.0000	0.1004	0.0000	0.0000	0.4899	0.0000	0.0000	0.0000	0.0000
V2META16387_42_Calc_Hmm10_BMGE05	0 All_Taxa	65	0.0662	0.0196	0.0334	0.0556	0.0659	0.0475	0.0692	0.0220	0.0362	0.0744	0.0159	0.0657	0.0471	0.0182	0.0615	0.0941	0.1036	0.0307	0.0591	0.0140	0.3425	0.6575	0.5769	0.4231	0.1435	0.6967	0.1598	0.1567	0.0085	0.0049	0.0061	0.0081	0.0091	0.0072	0.0087	0.0017	0.0086	0.0121	0.0063	0.0097	0.0099	0.0064	0.0126	0.0085	0.0096	0.0080	0.0071	0.0038	0.0155	0.0155	0.0142	0.0142	0.0124	0.0151	0.0114	560.77923	1216	1.00000	0.9151	0.0000	0.0000	0.0849	0.0000	0.0000	0.3868	0.0103	0.0412	0.0619	0.0722
V2META16390_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0531	0.0061	0.0232	0.0470	0.0605	0.0153	0.0948	0.0000	0.0509	0.0797	0.0144	0.0526	0.0998	0.0177	0.0564	0.0636	0.1616	0.0802	0.0059	0.0173	0.3087	0.6913	0.5684	0.4316	0.1745	0.7093	0.1162	0.1845	0.0132	0.0050	0.0062	0.0155	0.0110	0.0031	0.0127	0.0000	0.0110	0.0137	0.0065	0.0088	0.0156	0.0067	0.0116	0.0113	0.0119	0.0122	0.0045	0.0042	0.0187	0.0187	0.0166	0.0166	0.0168	0.0179	0.0100	687.115039999999	1178	1.00000	0.8651	0.0000	0.0000	0.1349	0.0000	0.0000	0.4381	0.0119	0.0119	0.0119	0.0238
V2META16392_42_Calc_Hmm10_BMGE05	0 All_Taxa	59	0.0487	0.0381	0.1010	0.0292	0.0260	0.0244	0.0477	0.0002	0.0952	0.0652	0.0112	0.0727	0.0996	0.0110	0.0598	0.0771	0.0775	0.0308	0.0685	0.0160	0.2820	0.7180	0.5174	0.4826	0.1129	0.7373	0.1498	0.1498	0.0122	0.0023	0.0048	0.0084	0.0071	0.0040	0.0084	0.0002	0.0097	0.0112	0.0062	0.0072	0.0123	0.0045	0.0109	0.0114	0.0108	0.0079	0.0063	0.0038	0.0174	0.0174	0.0190	0.0190	0.0141	0.0184	0.0120	669.068729999999	1102	1.00000	0.9462	0.0000	0.0000	0.0538	0.0000	0.0000	0.4245	0.0465	0.0698	0.1047	0.1860
V2META16393_42_Calc_Hmm10_BMGE05	0 All_Taxa	63	0.0499	0.0457	0.0792	0.0475	0.0378	0.0294	0.0461	0.0210	0.0709	0.0742	0.0131	0.0754	0.0810	0.0050	0.0523	0.0932	0.0672	0.0231	0.0627	0.0253	0.2916	0.7084	0.5483	0.4517	0.1203	0.7111	0.1686	0.1581	0.0097	0.0061	0.0074	0.0100	0.0084	0.0050	0.0064	0.0036	0.0095	0.0094	0.0059	0.0116	0.0109	0.0041	0.0096	0.0110	0.0106	0.0074	0.0054	0.0062	0.0119	0.0119	0.0123	0.0123	0.0093	0.0137	0.0137	680.456530000001	1178	1.00000	0.7798	0.0000	0.0000	0.2202	0.0000	0.0000	0.4935	0.0000	0.0000	0.0000	0.0000
V2META16409_42_Calc_Hmm10_BMGE05	0 All_Taxa	60	0.0636	0.0192	0.0438	0.0427	0.0320	0.0406	0.0464	0.0000	0.0298	0.1006	0.0211	0.0644	0.0787	0.0135	0.0732	0.0915	0.1280	0.0455	0.0563	0.0091	0.3511	0.6489	0.5263	0.4737	0.1470	0.6971	0.1559	0.1517	0.0096	0.0052	0.0052	0.0079	0.0064	0.0077	0.0101	0.0000	0.0073	0.0132	0.0085	0.0086	0.0098	0.0052	0.0095	0.0085	0.0096	0.0075	0.0082	0.0038	0.0152	0.0152	0.0153	0.0153	0.0109	0.0157	0.0103	646.566370000001	1121	1.00000	0.8673	0.0000	0.0000	0.1327	0.0000	0.0000	0.4636	0.0000	0.0000	0.0000	0.0000
V2META16411_42_Calc_Hmm10_BMGE05	0 All_Taxa	76	0.0481	0.0114	0.0309	0.0458	0.0203	0.0438	0.0732	0.0000	0.0267	0.1243	0.0485	0.0932	0.0690	0.0125	0.0569	0.1032	0.1068	0.0111	0.0532	0.0211	0.3346	0.6654	0.5655	0.4345	0.1975	0.6062	0.1964	0.2069	0.0098	0.0050	0.0075	0.0133	0.0087	0.0097	0.0136	0.0000	0.0131	0.0140	0.0094	0.0102	0.0155	0.0092	0.0172	0.0117	0.0134	0.0083	0.0117	0.0059	0.0184	0.0184	0.0166	0.0166	0.0208	0.0220	0.0102	757.885880000001	1425	1.00000	0.8727	0.0000	0.0000	0.1273	0.0000	0.0000	0.3162	0.0000	0.0000	0.0000	0.0000
V2META16412_42_Calc_Hmm10_BMGE05	0 All_Taxa	81	0.1026	0.0114	0.0423	0.0330	0.0450	0.0376	0.1340	0.0118	0.0557	0.1085	0.0207	0.0197	0.0473	0.0293	0.0689	0.0457	0.0954	0.0398	0.0373	0.0142	0.3509	0.6491	0.5595	0.4405	0.2425	0.6921	0.0654	0.2173	0.0142	0.0048	0.0119	0.0124	0.0111	0.0094	0.0172	0.0034	0.0125	0.0147	0.0091	0.0074	0.0129	0.0086	0.0124	0.0145	0.0163	0.0105	0.0104	0.0037	0.0219	0.0219	0.0195	0.0195	0.0202	0.0171	0.0157	813.391179999999	1520	1.00000	0.8349	0.0000	0.0000	0.1651	0.0000	0.0000	0.3028	0.0100	0.0100	0.0100	0.0100
V2META16413_42_Calc_Hmm10_BMGE05	0 All_Taxa	77	0.0355	0.0032	0.0344	0.0538	0.0308	0.0292	0.0681	0.0006	0.0342	0.0657	0.0321	0.1443	0.0637	0.0170	0.1129	0.0501	0.1657	0.0236	0.0231	0.0120	0.3819	0.6181	0.5200	0.4800	0.1337	0.6719	0.1944	0.1928	0.0085	0.0041	0.0062	0.0106	0.0086	0.0064	0.0121	0.0012	0.0111	0.0122	0.0080	0.0130	0.0197	0.0065	0.0202	0.0108	0.0132	0.0073	0.0101	0.0028	0.0184	0.0184	0.0136	0.0136	0.0087	0.0109	0.0104	817.435880000003	1444	1.00000	0.8793	0.0000	0.0000	0.1207	0.0000	0.0000	0.3020	0.0217	0.0326	0.0652	0.1304
V2META16417_42_Calc_Hmm10_BMGE05	0 All_Taxa	79	0.0592	0.0037	0.0402	0.0367	0.0324	0.0195	0.0457	0.0002	0.0291	0.1296	0.0316	0.0722	0.0579	0.0086	0.0500	0.1190	0.1455	0.0959	0.0140	0.0088	0.3094	0.6906	0.5925	0.4075	0.1753	0.6334	0.1913	0.1652	0.0129	0.0032	0.0071	0.0091	0.0068	0.0033	0.0093	0.0003	0.0061	0.0170	0.0086	0.0123	0.0083	0.0038	0.0093	0.0124	0.0120	0.0129	0.0051	0.0054	0.0131	0.0131	0.0166	0.0166	0.0159	0.0153	0.0108	864.271409999999	1482	1.00000	0.8459	0.0000	0.0000	0.1541	0.0000	0.0000	0.3111	0.0000	0.0000	0.0000	0.0000
V2META16421_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0513	0.0222	0.0646	0.0604	0.0330	0.0657	0.0315	0.0473	0.0795	0.0286	0.0293	0.0482	0.0689	0.0340	0.0511	0.0178	0.1210	0.0234	0.0692	0.0531	0.4222	0.5778	0.4444	0.5556	0.0601	0.8739	0.0660	0.1501	0.0071	0.0078	0.0077	0.0072	0.0081	0.0091	0.0056	0.0086	0.0095	0.0046	0.0077	0.0058	0.0116	0.0035	0.0096	0.0036	0.0118	0.0048	0.0100	0.0059	0.0168	0.0168	0.0183	0.0183	0.0063	0.0097	0.0058	639.986579999998	1254	1.00000	0.7823	0.0000	0.0000	0.2177	0.0000	0.0000	0.4597	0.0000	0.0000	0.0000	0.0000
V2META16437_42_Calc_Hmm10_BMGE05	0 All_Taxa	53	0.0342	0.0076	0.1052	0.0369	0.0404	0.0377	0.0594	0.0021	0.0509	0.0423	0.0231	0.0701	0.0602	0.0080	0.0614	0.0501	0.1058	0.0379	0.0728	0.0938	0.3932	0.6068	0.4414	0.5586	0.1016	0.7781	0.1202	0.1309	0.0079	0.0034	0.0067	0.0062	0.0057	0.0050	0.0067	0.0019	0.0089	0.0077	0.0054	0.0063	0.0093	0.0048	0.0099	0.0074	0.0076	0.0080	0.0061	0.0060	0.0140	0.0140	0.0145	0.0145	0.0089	0.0112	0.0083	579.90208	988	1.00000	0.8552	0.0000	0.0000	0.1448	0.0000	0.0000	0.5327	0.0187	0.0187	0.0187	0.0187
V2META16439_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0772	0.0227	0.0504	0.0648	0.0331	0.0492	0.0336	0.0074	0.0864	0.0683	0.0202	0.0557	0.1164	0.0217	0.0406	0.0547	0.0841	0.0260	0.0593	0.0282	0.3170	0.6830	0.5161	0.4839	0.1019	0.7877	0.1104	0.1624	0.0129	0.0053	0.0061	0.0094	0.0085	0.0088	0.0067	0.0021	0.0118	0.0065	0.0054	0.0069	0.0128	0.0073	0.0097	0.0101	0.0119	0.0063	0.0082	0.0057	0.0169	0.0169	0.0166	0.0166	0.0089	0.0125	0.0102	689.043340000001	1254	1.00000	0.8614	0.0000	0.0000	0.1386	0.0000	0.0000	0.4050	0.0000	0.0000	0.0000	0.0000
V2META16449_42_Calc_Hmm10_BMGE05	0 All_Taxa	61	0.0554	0.0261	0.1057	0.0343	0.0181	0.0219	0.0224	0.0337	0.0763	0.0602	0.0211	0.0378	0.0898	0.0363	0.0750	0.0415	0.0926	0.0280	0.0470	0.0769	0.4017	0.5983	0.4028	0.5972	0.0826	0.8381	0.0793	0.1641	0.0101	0.0053	0.0091	0.0093	0.0063	0.0068	0.0071	0.0059	0.0089	0.0083	0.0066	0.0076	0.0119	0.0068	0.0108	0.0088	0.0109	0.0065	0.0085	0.0090	0.0160	0.0160	0.0164	0.0164	0.0072	0.0128	0.0114	614.661539999999	1140	1.00000	0.8122	0.0000	0.0000	0.1878	0.0000	0.0000	0.4893	0.0000	0.0000	0.0000	0.0000
V2META16503_42_Calc_Hmm10_BMGE05	0 All_Taxa	67	0.0921	0.0124	0.0217	0.0475	0.0289	0.0370	0.0636	0.0217	0.0602	0.0959	0.0177	0.0480	0.0596	0.0103	0.0507	0.0959	0.0997	0.0366	0.0400	0.0607	0.3826	0.6174	0.5360	0.4640	0.1595	0.6967	0.1439	0.1808	0.0194	0.0052	0.0040	0.0068	0.0073	0.0090	0.0109	0.0034	0.0103	0.0119	0.0051	0.0066	0.0120	0.0048	0.0123	0.0140	0.0108	0.0105	0.0087	0.0082	0.0191	0.0191	0.0178	0.0178	0.0112	0.0195	0.0107	891.1953	1254	1.00000	0.6982	0.0000	0.0000	0.3018	0.0000	0.0000	0.5177	0.0000	0.0000	0.0000	0.0000
